well,neo,plasmid,clone,Sal_conc,Van_conc,TMP_conc,contents,row,column,p3_single_read,p2_single_read,score,twist_name,sort_num,date,is_bad_rep,twist_pdz_number,cript_number,date_neo
E3,Neo,pPDZ-P3-C1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,3,0.09075,0.49475,0.0616403464085583,psd95pdz3_8_15,815,2024-11-09,False,8,15,2024-11-09_Neo
F1,Neo,pPDZ-P3-C1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,1,0.11075,0.55175,0.075224995754797,psd95pdz3_8_15,815,2024-11-09,False,8,15,2024-11-09_Neo
F2,Neo,pPDZ-P3-C1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,2,0.23375,0.48275,0.1587705892341654,psd95pdz3_8_15,815,2024-11-09,False,8,15,2024-11-09_Neo
F3,Neo,pPDZ-P3-C1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,0.23725,0.48825,0.1611479028697572,psd95pdz3_8_15,815,2024-11-09,False,8,15,2024-11-09_Neo
E1,Neo,pPDZ-P3-C1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.8605,0.5335,1.2478202548625084,psd95pdz3_8_15,815,2024-11-15,False,8,15,2024-11-15_Neo
F1,Neo,pPDZ-P3-C1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,1,0.26175,0.49375,0.1755533199195171,psd95pdz3_8_15,815,2024-11-15,False,8,15,2024-11-15_Neo
A10,Neo,pPDZ-P3-A3,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.11075,0.55775,0.075224995754797,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
A11,Neo,pPDZ-P3-A3,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,0.13075,0.5177499999999999,0.0888096451010358,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
A12,Neo,pPDZ-P3-A3,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.136,0.505,0.0923756155544235,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
B10,Neo,pPDZ-P3-A3,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.912,0.5609999999999999,1.2986924775004247,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
B11,Neo,pPDZ-P3-A3,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.1014999999999999,0.5695,0.0689420954321616,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
B12,Neo,pPDZ-P3-A3,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,12,0.0945,0.5125,0.0641874681609781,psd95pdz3_8_18,818,2024-11-09,False,8,18,2024-11-09_Neo
A5,Neo,pPDZ-P3-A3,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,5,1.93,0.595,1.294433266264252,psd95pdz3_8_18,818,2024-11-15,False,8,18,2024-11-15_Neo
B5,Neo,pPDZ-P3-A3,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,5,0.12625,0.53525,0.084674714956405,psd95pdz3_8_18,818,2024-11-15,False,8,18,2024-11-15_Neo
G7,Neo,pPDZ-P1-A2,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,G,7,1.9475,0.5825,1.3129951120849486,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
G8,Neo,pPDZ-P1-A2,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,G,8,0.08725,0.55825,0.0588235294117647,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
G9,Neo,pPDZ-P1-A2,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,G,9,0.09425,0.5032500000000001,0.0635428956682959,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
H7,Neo,pPDZ-P1-A2,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,H,7,0.0905,0.5395,0.0610146637451542,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
H8,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,H,8,1.269,0.504,0.8555536827911681,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
H9,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,H,9,1.25575,0.50075,0.8466205966627338,psd95pdz3_9,9,2024-07-12,True,9,0,2024-07-12_Neo
G7,Neo,pPDZ-P1-A2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,7,1.9375,0.5255,1.3971516134847664,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
G8,Neo,pPDZ-P1-A2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,8,0.0992499999999999,0.54025,0.0715702181359293,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
G9,Neo,pPDZ-P1-A2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,9,0.1012499999999999,0.52725,0.0730124391563006,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
H7,Neo,pPDZ-P1-A2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,7,0.1014999999999999,0.5715,0.0731927167838471,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
H8,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,8,0.567,0.5369999999999999,0.4088696592752838,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
H9,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,0.56875,0.5197499999999999,0.4101316026681088,psd95pdz3_9,9,2024-07-15,True,9,0,2024-07-15_Neo
G7,Neo,pPDZ-P1-A2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,7,1.9625,0.5145000000000001,1.401535440099982,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
G8,Neo,pPDZ-P1-A2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,8,0.08225,0.54225,0.0587395108016425,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
G9,Neo,pPDZ-P1-A2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,9,0.0962499999999999,0.5032500000000001,0.0687377254061774,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
H7,Neo,pPDZ-P1-A2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,7,0.0895,0.5365,0.0639171576504195,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
H8,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,8,1.244,0.49,0.88841278343153,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
H9,Neo,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,1.25975,0.47375,0.8996607748616317,psd95pdz3_9,9,2024-07-24,False,9,0,2024-07-24_Neo
G7,Neo2,pPDZ-P1-A2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,7,1.946,0.5489999999999999,1.2891685988737993,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
G8,Neo2,pPDZ-P1-A2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,8,0.0965,0.5215,0.0639284531301755,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
G9,Neo2,pPDZ-P1-A2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,9,0.097,0.477,0.064259688638622,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
H7,Neo2,pPDZ-P1-A2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,7,0.0935,0.5205000000000001,0.0619410400794965,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
H8,Neo2,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,8,1.172,0.481,0.7764160317986087,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
H9,Neo2,pPDZ-P1-A2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,1.168,0.49,0.7737661477310368,psd95pdz3_9,9,2024-11-09,False,9,0,2024-11-09_Neo2
A3,Neo,pPDZ-P1-A2,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,3,1.9535,0.5925,1.299733865602129,psd95pdz3_9,9,2024-08-07,False,9,0,2024-08-07_Neo
B3,Neo,pPDZ-P1-A2,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,1.14325,0.5142500000000001,0.760645375914837,psd95pdz3_9,9,2024-08-07,False,9,0,2024-08-07_Neo
G1,Neo,pPDZ-P3-D1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.88175,0.57875,1.2781456953642385,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
G2,Neo,pPDZ-P3-D1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,2,0.10225,0.55725,0.0694515197826456,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
G3,Neo,pPDZ-P3-D1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,3,0.0935,0.5025000000000001,0.0635082356936661,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
H1,Neo,pPDZ-P3-D1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,1,0.1045,0.5665,0.0709797928340974,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
H2,Neo,pPDZ-P3-D1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,2,0.4275,0.5035000000000001,0.2903718797758533,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
H3,Neo,pPDZ-P3-D1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,3,0.4385,0.5015000000000001,0.2978434369162846,psd95pdz3_9_15,915,2024-11-09,False,9,15,2024-11-09_Neo
G1,Neo,pPDZ-P3-D1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.91575,0.55975,1.2848759221998658,psd95pdz3_9_15,915,2024-11-15,False,9,15,2024-11-15_Neo
H1,Neo,pPDZ-P3-D1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,1,0.5085000000000001,0.5555,0.341046277665996,psd95pdz3_9_15,915,2024-11-15,False,9,15,2024-11-15_Neo
E1,Neo2,pPDZ-P4-C1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.8735,0.5345,1.2411394501490558,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
E2,Neo2,pPDZ-P4-C1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,E,2,0.094,0.506,0.062272275587943,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
E3,Neo2,pPDZ-P4-C1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,3,0.0829999999999999,0.511,0.0549850944021199,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
F1,Neo2,pPDZ-P4-C1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,1,0.09,0.517,0.0596223915203709,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
F2,Neo2,pPDZ-P4-C1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,2,0.1205,0.4825,0.0798277575356078,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
F3,Neo2,pPDZ-P4-C1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,0.124,0.478,0.0821464060947333,psd95pdz3_9_18,918,2024-11-09,False,9,18,2024-11-09_Neo2
G9,Neo,pPDZ-P4-C1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,9,1.80325,0.53725,1.209423205902079,psd95pdz3_9_18,918,2024-11-15,False,9,18,2024-11-15_Neo
H9,Neo,pPDZ-P4-C1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,0.16475,0.51475,0.1104963112005365,psd95pdz3_9_18,918,2024-11-15,False,9,18,2024-11-15_Neo
A10,Neo,pPDZ-P1-B2,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,A,10,0.09175,0.51275,0.0618574077195348,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
A11,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,A,11,0.18675,0.5217499999999999,0.1259059497724591,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
A12,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,A,12,0.172,0.485,0.1159615708747682,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
B10,Neo,pPDZ-P1-B2,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,B,10,1.913,0.5529999999999999,1.2897353783920449,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
B11,Neo,pPDZ-P1-B2,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,B,11,0.0964999999999999,0.5625,0.065059834822181,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
B12,Neo,pPDZ-P1-B2,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,B,12,0.0955,0.5405,0.0643856396426765,psd95pdz3_10,10,2024-07-12,True,10,0,2024-07-12_Neo
A10,Neo,pPDZ-P1-B2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.10775,0.55975,0.0776996574725076,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
A11,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,0.12575,0.53775,0.09067964665585,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
A12,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.121,0.508,0.0872543717324679,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
B10,Neo,pPDZ-P1-B2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.807,0.5349999999999999,1.3030466919055346,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
B11,Neo,pPDZ-P1-B2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.0944999999999999,0.5245,0.0681449432125473,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
B12,Neo,pPDZ-P1-B2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,12,0.0945,0.5215,0.0681449432125473,psd95pdz3_10,10,2024-07-15,True,10,0,2024-07-15_Neo
A10,Neo,pPDZ-P1-B2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.0977499999999999,0.53875,0.0698089626852347,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
A11,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,0.16475,0.50575,0.1176575611497946,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
A12,Neo,pPDZ-P1-B2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.161,0.492,0.1149794679521513,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
B10,Neo,pPDZ-P1-B2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.951,0.5559999999999999,1.3933226209605425,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
B11,Neo,pPDZ-P1-B2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.0855,0.5265,0.0610605249062667,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
B12,Neo,pPDZ-P1-B2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,12,0.0805,0.5075,0.0574897339760757,psd95pdz3_10,10,2024-07-24,False,10,0,2024-07-24_Neo
C3,Neo,pPDZ-P1-B2,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,3,1.95475,0.58675,1.3005655355954755,psd95pdz3_10,10,2024-08-07,False,10,0,2024-08-07_Neo
D3,Neo,pPDZ-P1-B2,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,0.1375,0.5385,0.0914836992681304,psd95pdz3_10,10,2024-08-07,False,10,0,2024-08-07_Neo
C10,Neo,pPDZ-P1-C2,A,25.0,0.0,12.5,25 Sal; 0 Van; 12.5 TMP,C,10,0.10475,0.53675,0.0706219450530928,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
C11,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,C,11,1.87225,0.5022500000000001,1.2622619248272375,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
C12,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25 Sal; 50 Van; 12.5 TMP,C,12,1.8605,0.5075,1.25434013146806,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
D10,Neo,pPDZ-P1-C2,A,0.0,0.0,0.0,0 Sal; 0 Van; 0.0 TMP,D,10,1.85925,0.54725,1.2534973874936794,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
D11,Neo,pPDZ-P1-C2,A,0.0,0.0,12.5,0 Sal; 0 Van; 12.5 TMP,D,11,0.087,0.5429999999999999,0.0586549806168886,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
D12,Neo,pPDZ-P1-C2,A,0.0,50.0,12.5,0 Sal; 50 Van; 12.5 TMP,D,12,0.11725,0.51525,0.0790493847968987,psd95pdz3_11,11,2024-07-12,True,11,0,2024-07-12_Neo
C10,Neo,pPDZ-P1-C2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,10,0.10875,0.53375,0.0784207679826933,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
C11,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,11,1.76525,0.48125,1.272940328105282,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
C12,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,1.7675,0.4915,1.2745628267532,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
D10,Neo,pPDZ-P1-C2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,10,1.87925,0.54725,1.3551469262664502,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
D11,Neo,pPDZ-P1-C2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,11,0.0959999999999999,0.5349999999999999,0.0692266089778258,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
D12,Neo,pPDZ-P1-C2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,12,0.12825,0.5062500000000001,0.0924824229313142,psd95pdz3_11,11,2024-07-15,True,11,0,2024-07-15_Neo
C10,Neo,pPDZ-P1-C2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,10,0.10775,0.55175,0.0769505445456168,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
C11,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,11,1.88325,0.5112500000000001,1.3449384038564538,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
C12,Neo,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,1.8695,0.4685,1.3351187287984283,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
D10,Neo,pPDZ-P1-C2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,10,1.92825,0.53725,1.3770755222281734,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
D11,Neo,pPDZ-P1-C2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,11,0.095,0.5579999999999999,0.0678450276736297,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
D12,Neo,pPDZ-P1-C2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,12,0.11325,0.51725,0.080878414568827,psd95pdz3_11,11,2024-07-24,False,11,0,2024-07-24_Neo
A10,Neo2,pPDZ-P1-C2,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.1045,0.5595,0.0692282212653196,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
A11,Neo2,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,1.942,0.5199999999999999,1.2865187148062271,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
A12,Neo2,pPDZ-P1-C2,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,1.945,0.5209999999999999,1.2885061278569063,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
B10,Neo2,pPDZ-P1-C2,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.925,0.5529999999999999,1.275256707519046,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
B11,Neo2,pPDZ-P1-C2,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.094,0.5589999999999999,0.062272275587943,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
B12,Neo2,pPDZ-P1-C2,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,12,0.1215,0.5215,0.0804902285525008,psd95pdz3_11,11,2024-11-09,False,11,0,2024-11-09_Neo2
E3,Neo,pPDZ-P1-C2,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,3,1.91275,0.54875,1.2726214238190283,psd95pdz3_11,11,2024-08-07,False,11,0,2024-08-07_Neo
F3,Neo,pPDZ-P1-C2,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,1.88325,0.5172500000000001,1.252994011976048,psd95pdz3_11,11,2024-08-07,False,11,0,2024-08-07_Neo
A4,Neo,pPDZ-P3-E1,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,4,0.1195,0.5495,0.0811682798437765,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
A5,Neo,pPDZ-P3-E1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,5,1.652,0.5169999999999999,1.1220920359993207,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
A6,Neo,pPDZ-P3-E1,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,6,1.6695,0.5085,1.1339786041772797,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
B4,Neo,pPDZ-P3-E1,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,4,1.88775,0.51175,1.28222109016811,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
B5,Neo,pPDZ-P3-E1,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,5,0.10425,0.56725,0.0708099847172695,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
B6,Neo,pPDZ-P3-E1,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,6,0.11825,0.50225,0.0803192392596366,psd95pdz3_11_15,1115,2024-11-09,False,11,15,2024-11-09_Neo
A2,Neo,pPDZ-P3-E1,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,2,1.7405,0.5455,1.1673373574782024,psd95pdz3_11_15,1115,2024-11-15,False,11,15,2024-11-15_Neo
B2,Neo,pPDZ-P3-E1,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,2,1.92675,0.61075,1.2922535211267605,psd95pdz3_11_15,1115,2024-11-15,False,11,15,2024-11-15_Neo
C10,Neo,pPDZ-P3-B3,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,10,0.1007499999999999,0.5227499999999999,0.0684326710816777,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
C11,Neo,pPDZ-P3-B3,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,11,0.83825,0.48625,0.5693666157242318,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
C12,Neo,pPDZ-P3-B3,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,0.8655,0.4875,0.587875700458482,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
D10,Neo,pPDZ-P3-B3,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,10,1.88825,0.52025,1.282560706401766,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
D11,Neo,pPDZ-P3-B3,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,11,0.094,0.5319999999999999,0.0638478519273221,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
D12,Neo,pPDZ-P3-B3,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,12,0.10125,0.5052500000000001,0.0687722873153336,psd95pdz3_11_18,1118,2024-11-09,False,11,18,2024-11-09_Neo
C5,Neo,pPDZ-P3-B3,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,5,1.953,0.5529999999999999,1.3098591549295773,psd95pdz3_11_18,1118,2024-11-15,False,11,18,2024-11-15_Neo
